product_id,date_posted,review_title,review_text
4610,"Posted on Oct 21, 2009",Legal Speed,"I've been using these for years. They're really expensive in the UK - £35 a pot!
I don't reckon them for dieting (for that you have to change your relationship with food), but for extra energy they are brilliant. I go dancing a few night a week and when I feel I'm flagging I take one of these. Basically they're legal speed."
4610,"Posted on Jan 1, 2014",This seem to work,"I drink a lot of coffee but this stuff still seems to work.

I've only tried for a few days so nothing to say about weight loss result, but it really seems to reduce my appetite and give energy.

I think I'll keep using this product as long as it takes for me to reduce to my ideal weight.
"
4610,"Posted on Jun 11, 2009",Ultra Diet Pep Helps,"I am not using this product so much for diet weight loss as for enough pep to feel better. I am diabetic and also 72 yrs. old and disabled. I need all the help I can get.

surviving old lady trying to keep going"
4610,"Posted on Dec 25, 2015",Ultra Diet Pep,"I use this to curve my appetite and it works.  It is not carried in a lot of stores so therefore, I find it very easy and cheaper to purchase from iHerb.  "
4610,"Posted on Apr 9, 2010",Diet pep diet success,"This product along with your pricing, quality of service and speed of delivery has been first class, I will definatly continue to buy from you...well done!"
4610,"Posted on May 23, 2011",order,Super fast shipping....great product and hard to find in my town..
4610,"Posted on Feb 5, 2009",Natural Balance,"Fast, efficient IHerb.com customer service & shipping of product.  Reliable company for on-line purchases & shipment of same."
4610,"Posted on Feb 5, 2009",ULTRA DIET PEP,I have used this product for numerous years off and on. I think it is the best for controlling appetite.
39650,"Posted on Mar 5, 2024",,"Comprehensive Stress Support:
One of the standout features of this supplement is its comprehensive approach to stress management. Formulated with a blend of clinically studied ingredients such as Sensoril® ashwagandha, L-theanine, and GABA, it helps to calm the mind, reduce stress levels, and promote relaxation. Since incorporating Stress Shield Nighttime into my routine, I've noticed a significant improvement in my ability to manage stress and unwind at the end of the day."
39650,"Posted on May 22, 2024",To try for first time,"quality is met with this product , size can be beared by adult dosage is good  ingredient must be good as well juba seed is there benefits will be reviewed soon taste is ok . out of the review . will have to check the effect very soon "
39650,"Posted on Apr 16, 2024","Stress Shield Nighttime, Triple action, 60 vegan capsules","Stress Shield Nighttime, Triple action, 60 vegan capsules, great product and fast shipping"
39650,"Posted on Mar 21, 2024",,Definitely helps with sleeping better at night. I actually only take one at night. 
39650,"Posted on Apr 24, 2012",Great product,"Good product, works great. I Herb is the best company, fast reliable service and best prices. Highly recommended"
39650,"Posted on Aug 31, 2024",Best sleep supplement,"Thank God, I went back to sleeping like before, and I am not so relaxed. Sleep is delicious. By God, I wake up in the morning in a healthy and relaxed mood. I highly recommend it... Praise be to God. "
39650,"Posted on Jun 29, 2024",,"just right, quality of ingredients, convenient size, proper dosage, benefits for falling asleep, good taste, familiar additives, bought according to indications, alternate with similar ones."
39650,"Posted on Jun 10, 2024",Great relaxation,"The product quality is high. Dose - 2 k before bedtime. Advantage: sleep has become stronger. The size of the capsules is small, easy to swallow. "
39650,"Posted on May 3, 2024","Vegan capsules, good manufacturer","The quality is simply fantastic, the size is convenient for both reception and storage, the composition did not raise questions, the use is simple and clear, the packaging is high-quality and reliable, the advantage for me is, of course, the price-quality ratio "
39650,"Posted on Sep 1, 2024",Excellent for sleeping,"Excellent option to be able to sleep, very good ingredients, and above all it arrived on time and in good condition. "
134213,"Posted on Aug 1, 2024",Seems to be working,"I am not clinically diagnosed but i think I may have GAD or perhaps ADHD given that my son has it. Anyway, I did feel a bit more relaxed and calmer when I started taking this. That constant feeling of always on edge seems to be slowly fading. I am also able to better manage my own anger issues. Will continue to observe."
134213,"Posted on May 25, 2024",Great,I haven't seen anything better than this supplement in terms of having both mood supper and multivitamins
134213,"Posted on May 24, 2024",Relaxing  pills,"So far, I believe these are working.  I will continue taking them for numerous weeks and will have a better assessment.  "
134213,"Posted on Sep 23, 2024",,"She started taking it. It is still too early to draw a conclusion about the effectiveness of the drug. But this drug interested me in its composition. Vitamins of group B, trace elements, plant components. Gaba improves the quality of sleep; eliminates insomnia and anxiety; actively restores cells and tissues after training and injuries. Passionflower is a popular natural remedy known worldwide for its calming and relaxing effects. 5-HTP helps to reduce the impact of stress on the body (anxiety, depression, irritability, aggressiveness, apathetic state, nervous tension, feeling of anxiety), helps to calm down and relax, supports the nervous system, improves mood, improves the quality and duration of sleep. Ashwagandha has a tonic effect, improves mental and physical performance, improves concentration, and increases adaptation to stress."
134213,"Posted on Aug 27, 2024",,"Relaxium Calm contains the necessary vitamins to maintain a good mood and restore serotonin levels. It helps to achieve mental clarity, relieve stress, relax and increase concentration. Relaxium Calm is a drug-free mood and relaxation supplement containing a key ingredient that: Promotes good mood, helps reduce stress, improves concentration and increases energy during the day."
134213,"Posted on Jul 14, 2024",Great,"The quality of the supplement is good, the ingredients, capsule size and dosage are good, the taste is not noticeable"
134213,"Posted on Sep 1, 2024",Mumtaz,"I will update my comment after a month. Large size, easy to swallow. Recommended."
139804,"Posted on Sep 29, 2024",Great.,A good product without a strong smell and taste. Perfect for all ages. Very effective. 
68758,"Posted on Sep 26, 2024",melatonin ,"The quality of this melatonin supplement is impressive. It contains a potent dosage of melatonin without any unnecessary additives or fillers. The product is free from artificial colors, gluten, and common allergens, making it suitable for a variety of dietary preferences. I typically wake up feeling refreshed and less groggy, which is a huge benefit."
68758,"Posted on Jul 13, 2024",nice,I am finding this company to be amazing so far. I highly recommend this company and will be a repeat customer. Prices are amazing as well!
68758,"Posted on Jan 2, 2024",Best Melatonin/herbal mix by far!,"This one is hard to find even at drugstores that carry Irwin. But it's worth seeking out, as the combination of 3mg of melatonin per capsule and the herbal blend is magical! "
