Product_name,product_id,User,,Review_title,Review_description,Rating,Dates
Swanson Chrysin Passion Flower Extract 30 Veggie Capsules,165063583,Art44,,Results are still pending....,I've only been taking this for a month and experience has taught me that all supplements work differently. I will continue for another month. Having said that. I'm very happy with Swansons products and their prices on all supplements offered.,5/4,6/20/2024
Swanson Chrysin Passion Flower Extract 30 Veggie Capsules,165063583,Tnimb,,Chrysin,I am not sure how effective this product is for my health. I will have to wait and see.,5/3,6/21/2024
Swanson Chrysin Passion Flower Extract 30 Veggie Capsules,165063583,KidChino,,Ineffective For Men,I used this product for several months and never noticed any difference except occasional irritability and lethargy and/or calmness. New research puts effectiveness of this product into doubt. There are lots of better alternatives available that will help men with their fitness goals.,5/2,6/22/2024
"Solaray Passion Flower, 100 Ct",,,,,,/,6/23/2024
"Nature's Answer Passion Flower Standardized Capsules, 60 Ct",25488886,dri,,Very relaxing,I took two every night as I watched TV before going to bed.  Very relaxing.,5/5,6/24/2024
"Nature's Answer Passion Flower Standardized Capsules, 60 Ct",25488886,AlaMeemaw,,Different form of extract works better,"I used this herb twice, only one capsule each time, and it gave me a burning sensation in my stomach. When I take the liquid extract I have no problem.",5/3,6/25/2024
BulkSupplements.com Passion Flower Extract - Passion Flower Supplement - Passion Flower Herb - Natural Herbs (250 Grams - 8.8 oz),,,,,,/,6/26/2024
"Tadin Passion flower Herbal Tea. Relaxes your Body, Improves Sleep Quality and Relieves Anxiety. Caffeine Free. 24 Bags. 0.84 oz. Pack of 3",805353378,Norma,,I love it,I sleep like a baby all night!  I wake up refresh and relax the next day every time I take the tea.,5/5,6/27/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Works for sleep,"I don't use this for anxiety. I keep this on my nightstand in case I wake up in the middle of the night and can't get back to sleep. I put a dropper full in a small glass of water to reduce the strong flavor/alcohol. That's about the only thing I don't like about this product, is that it kinda burns if you put it directly in your mouth.",5/5,6/28/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,calms my anxious feelings,"As someone who is very sensitive to different supplements I can't take a few that are popular such as ashwaganda and rhodiola. Passionflower has been my lifesaver! I have taken quite a few different Herb pharm products and have loved them all. Truly a quality product, At a dosage of a dropper 3x a day to calm my anxiety and anxious feelings it works so well without any side effects I was getting with others. The bottle size is small but still lasts me about 2 weeks and is easy to throw in my purse. iherb also offers it at a great price and fast shipping definitely give it a try!",5/5,6/29/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,great for sleep,I use this right before bedtime if i'm having a bout of insomnia and it knocks me right out… in a good way,5/5,6/30/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,"Relaxed, not groggy","HerbPharm Passionflower Tincture helps me get to sleep after a stressful day without any side effects. If I take melatonin, I get groggy the next day. But just one dropper full of passionflower in a little water definitely helps me relax.",5/5,7/1/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,High quality,This is very high quality tincture. This is my favorite brand. A little goes a long way for me. I started with one drop and it was enough because I'm sensitive to herbs.,5/5,7/2/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,It helps,"I'm supposed to be on medication for anxiety at the lowest possible dose, but I don't want it. I'm fighting it so badly. I discovered passionflower as an option and I'm giving it a try. I tend to be very sensitive to any herbs so I started with 3 drops in a cup of water - just so I would get the energy of the plant. That seemed to help. It even cheered me up as the day went along.",5/4,7/3/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb customer,,Good,"quality and ingredients are well described in compact size, taste is Ok and benefited and bought again",5/4,7/4/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,goes well with liquid drinks,"I use it in my coffee, herbal tea, or anything liquid to relax me.  It tastes awful by itself but it is tolerable in drinks when I put in a few drops.  It is to be taken 3 times a day between meals.  It reads that it is for the nervous system, calming and relaxing.  I do feel a slight difference in mood after I drink it.",5/4,7/5/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerbCustomer,,helpful,Easy to dose and great quality product. The size is just right to keep in the bag.,5/4,7/6/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerbCustomer,,Good,I like this brand and particular this product smells good,5/4,7/7/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Passionfower,This is good product.,5/5,7/8/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Good,Good,5/3,7/9/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Excellent!,I have tried many products on the market to help me sleep a deep satisfying sleep but none worked like Passionflower.  I highly recommend it.,5/5,7/10/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Excellent!,One of my favourite tinctures. I use it daily and regularly repurchase it. Only downside is the price.,5/5,7/11/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Not satisfied,"Terrible taste, not even close to passionflower!! I like some other products from this brand and this product was very disappointing!",5/1,7/12/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Passionflower drops,"I use this every night in my tea to help me sleep.
It realky does work well with drinking the nighty night tea",5/5,7/13/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,cluster,,Best product for mild anxiety.,"I have been using this product for years. It is all organic, and has the bonus of being a mild blood pressure reducer. It works very well for me.",5/5,7/14/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Good,"taste is strong, alcohol. improvement in sleep.",5/4,7/15/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Good,I started using this recently and it has helped with sleep.,5/5,7/16/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Good,Not sure what exactly the effect is.,5/4,7/17/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Pas satisfait(e),I purchased this to help with sleep. Did not help with that.,5/1,7/18/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Excellent!,I take some drops 1 hr before going to bed and really helps me to sleep.,5/5,7/19/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Passion flower,"I find that the quality of this Passion flower is very good. It really helps me calm down faster and sleep more soundly. I personally find it very potent, so I only need about 6 drops at bedtime. It is very pure Passion flower.I have been using it for a few years very satisfied with the results.",5/5,7/20/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Excellent!,This extract is easy to mix in water snd swallow to promote relaxation. This brand is the most pre and trustworthy brand of extracts I know...as with all herbal medicine please consilt ypur physicisn and start slowly in case of allergy or medication interactions.,5/5,7/21/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,mayab,,Good for sleep,"I take this before bed and I prefer it to valerian; it helps to wind down, relax, and improve sleep quality. This brand has very high quality herbal extracts in my experience; the taste is good and I like to combine it with magnesium and lemon balm for more sleep benefits.",5/5,7/22/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Gentle on the nerves,The benefit to a calming agent especially for calming the nerves to fall asleep.,5/5,7/23/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Excellent!,I have had issues with sleep for years and years....Passionflower works better than any other supplement I have tried ...Am now sleeping 8 or more hours ....,5/5,7/24/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,strong and powerful herb,"I havent been using this herb for very long, I would suggest starting very slowly as it is strong. I think it may have given me hives, so I cut back, an excellent herb if you can take it",5/4,7/25/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Not satisfied,"Terrible taste, not even close to passionflower!! I like some other products from this brand and this product was very disappointing!",5/1,7/26/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Excellent!,One of my favourite tinctures. I use it daily and regularly repurchase it. Only downside is the price.,5/5,7/27/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,love!,"Was looking for a simple remedy for some anxiety issues. Taken daily, it feels soothing, without making me drowsy.",5/5,7/28/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Excellent!,I have tried many products on the market to help me sleep a deep satisfying sleep but none worked like Passionflower.  I highly recommend it.,5/5,7/29/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Good product,Good quality product. Plesant flavor. Result from firs time use -balancing efect. Suited for adult. Package is hard to open. Will order again.,5/5,7/30/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Helps with sleep,"Consistent product, have been using for years to support and benefit sleep. I definitely believe it helps and would recommend!",5/5,7/31/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Passionflower drops,Amazing product with calming benefits and sleep used for natural therapy rather than meds.  Easy to use and noticeable with mood and taste very easy.,5/5,8/1/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,HerbPharm is the best tincture,Passionflower is a great relaxant before bed. I keep it in my stock of tinctures.,5/5,8/2/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Repeat order,Good tinctures that helps me with daily sleep: help me calm me down as well,5/4,8/3/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,iHerb Customer,,Good for bedtime,love it for before bedtime and gentle enough to use with kids,5/4,8/4/2024
"Herb Pharm Passionflower, 1 fl oz (30 ml)",28931817,lazuli,,Helps me having a good quality sleep,I use this product to improve my sleep quality: I wanna be able to go to sleep faster (without having thoughts running) and avoid those wake ups during the night. I've tried valerian extract from the same brand then passionflower. Passionflower seems to work better for me. I put 35 drops into a bit of water and drink it 30mn before going to bed. Great brand btw I really love their products and ethics!,5/5,8/5/2024
